numero,publicacao,assunto,classificacao,permanente,situacao,validade,servidores,link,alteracao
CPV.0192,09/14/2021,Trata da designação dos membros do Colegiado do Curso Superior de Tecnologia em Processos Químicos do IFSP - Câmpus Capivari.,M,,P,extinta,9/15/2022,"Alexandre Santa Bárbara Azevedo;Everton Pereira Barbosa;João Batista de Medeiros;José Ricardo Turquetti;Mauro Vanderlei de Amorim;Mayumi Silva Kawamoto;Hugo Antonio Lima de Souza;Angelo Miguel Rodrigues Pereira;Priscila Carriel Garcia;Camila Lohana Araujo;Maria Heloísa Saraiva Vicente;Camila Centurion Silva",https://drive.google.com/file/d/11XU0UUVbJy3A5_zxwpaQw-9hbjWOqExh/view?usp=sharing,Revoga CPV nº 0063/2021,,
CPV.0193,09/14/2021,Trata da designação de membros do Grupo de Trabalho para Proposta de Estratégia de Reorganização das Atividades Acadêmicas do IFSP - Câmpus Capivari.,C,,,extinta,31/12/2021,"Carlos Roberto Paviotti;Alexandre Santa Bárbara Azevedo;Ana Carla Danta Midões;André Valente Barros Barreto;Bruna Carolina Rodrigues da Cunha;Carlos Fernando Barboza da Silva;Everton Pereira Barbosa;Fernando César Russo Gomes;Flávio Henrique Ferraresi;Gianna Andréia Ferreira Gobbi Spadote;Gislaine Vieira Damiani;Grazielle Cristine Elias;Graziele Nayara Felicio da Silva;Isabel Cristina das Chagas Oliveira;Jomar Borges dos Santos;Maria Elisa de Castro Almeida;Maria Amélia Ferraciu Pagotto;Mateus Henrique Messias Mateus Nordi Esperança;Rafael Fernando Diorio;",https://drive.google.com/file/d/1om8r7uyACw-RxOCI5eQGhIPS27QNdi4h/view?usp=sharing,Revoga CPV nº 0138/2021,,
CPV.0194,09/14/2021,"Trata da Revogação da Portaria nº CPV.0010/2021, de 09 de fevereiro de 2021 referente ao contrato 08.712/2020 do IFSP - Câmpus Capivari.",R,,,revogada,,,https://drive.google.com/file/d/1FIzW_0Q40PlHkl60cFGSeeZ_5cvFGA6z/view?usp=sharing,Revoga CPV nº 0010/2021,,
CPV.0195,09/15/2021,"Trata da designação dos membros do Projeto Ins tucional ""Associação de Catadores de Resíduos Sólidos em Capivari"" do IFSP Câmpus Capivari",P,,,extinta,17/12/2021,"André Valente de Barros Barreto;Arlete Teresinha Esteves Brandi;Carlos fernando Barboza da Silva;Carlos Roberto Paviotti;Eduardo Camargo Maia;Ivonete Fernandes de Souza;Luciana Martins Gatti;",https://drive.google.com/file/d/1iNhNCFbg3_Hhhh24o0IVNikHSQtX1Ize/view?usp=sharing,,,
CPV.0196,09/15/2021,"Trata da designação dos membros do Projeto Ins tucional ""Remodelagem do Almoxarifado"" do IFSP Câmpus Capivari",P,,,extinta,17/12/2021,"Luciana Martins Gatti;Rúbia Dias Adão",https://drive.google.com/file/d/1HYBGNCHFKsGFweOGRQizNt33hwCBv1sw/view?usp=sharing,,,
CPV.0197,09/15/2021,Trata da designação dos membros da Comissão Organizadora da VII Semana da Consciência Negra do IFSP – Câmpus Capivari.,C,,,extinta,16 a 18 de novembro de 2021,"Luciana Lima Batista;Bruna Carolina Rodrigues da Cunha;Jomar Borges dos Santos;Lorena Faria;Sheila Pasqualotto;Michele Cristina dos Santos;",https://drive.google.com/file/d/1mntP1YCf66ilQgiurmGOl3jyR_t2hkfp/view?usp=sharing,Revoga CPV IFSP nº 0122/2021,,
CPV.0198,09/15/2021,Trata da designação dos membros da Comissão de Educação a Distância (EaD) do IFSP – Câmpus Capivari.,C,,,Revogada pela portaria nº 20/2022,sem mandato expresso,Valdir Antonio Vitorino Filho;Alexandre Garcia Aguado;Bruna Carolina Rodrigues da Cunha;Edivaldo Serafim;Elielma de Araújo Prazeres;Gislaine Vieira Damiani;Ivonete Fernandes de Souza;Rafael Fernando Diorio;Rúbia Dias Adão;Tiago Pellim da Silva,https://drive.google.com/file/d/1h9ih4tLZocv1tGvaSmS-9dfke3XLc55e/view?usp=sharing,Revoga CPV IFSP nº 0174/2021,,
CPV.0199,09/16/2021,Trata da designação dos membros da Comissão Local da Estatuinte do IFSP -Câmpus Capivari,C,,,extinta,31/12/2021,"Everton Pereira Barbosa;Fernanda Tonelli;Francine Maria Ribeiro;Maria Amélia Ferracciú Pagotto;Grazielle Nayara Felício Silva ",https://drive.ifsp.edu.br/s/eTw4u7vQsPxVruK,REVOGA CPV IFSP nº 0153/2021,,
CPV.0200,09/20/2021,Trata da designação de membros da Comissão para o processo seletivo do curso de Especialização em Docência para a Educação Profissional e Tecnológica - DocentEPT IFSP do Câmpus Capivari.,C,,,Revogada Pela Portaria nº CPV IFSP nº 0201/2021,sem mandato expresso,"Arlete teresinha esteves brandi, rubia dias adao, Ivana Lopes de Oliveira Arruda",https://drive.google.com/file/d/17RuWM91Irg4CmWmzm815Fb1ExiJd4J-r/view?usp=sharing,,,
CPV.0201,09/20/2021,Trata da designação de membros da Comissão para o processo seletivo do curso de Especialização em Docência para a Educação Profissional e Tecnológica - DocentEPT IFSP do Câmpus Capivari.,C,,T,revogada pela portaria 113/2022,sem mandato expresso,"Arlete teresinha esteves brandi, rubia dias adao, Ivana Lopes de Oliveira Arruda",https://drive.google.com/file/d/1PhYK2x-r-mjHSFOZskb7v13qwd_eBTEo/view?usp=sharing,REVOGA CPV IFSP nº 0200/2021,,
CPV.0202,09/29/2021,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento de Estudos (EXAPE) do IFSP – Câmpus Capivari.,C,,,extinta,21/11/2021,Ana Carla Dantas Midões;Carlos Fernando Barboza da Silva;Francisco Marcio Barbosa Teixeira;Gianna Andréia Ferreira Gobbi Spadote,https://drive.google.com/file/d/10f9JqHDWmR1LwterCFaklFLnMN4qG0xF/view?usp=sharing,,,
CPV.0203,09/29/2021,Trata da designação dos membros da Comissão para Avaliação de Extraordinário Aproveitamento de Estudos (EXAPE) do IFSP – Câmpus Capivari.,C,,,extinta,21/11/2021,Roberto Bineli Muterle;Cleidson Santiago de Oliveira;Elizabeth Machado Baptestini Andrade;Camila Centurion Silva,https://drive.google.com/file/d/1RKmP0SH3icyQinQqtxIFKoVhMuKr56kv/view?usp=sharing,,,
CPV.0204,09/29/2021,"Trata da designação dos fiscais técnicos, fiscais administrativos, fiscais requisitante e gestores do Contrato 02.712/2021 (DELL) do IFSP-Câmpus Capivari.",F,,P,revogada pela portaria 81/2023,"até o vencimento do contrato e de sua garantia, quando houver.",Luciana Martins Gatti;Larissa Carvalho Alves;César Eduardo Armelin;Eduardo Camargo Maia;Júnio Rodrigues de Oliveira;Antonio Carlos da Silva Bonfim;Rodrigo Scontre;carlos roberto paviotti,https://drive.google.com/file/d/16VGv6RjMOm4t7HVWhq5xiBb5x8uROPn8/view?usp=sharing,,,
CPV.0205,09/29/2021,Trata da designação dos membros da Equipe Local de Formação Continuada dos Professores e de Profissionais da Área Pedagógica do IFSP – Câmpus Capivari.,C,,,Alterada pela portaria 22/2023,sem mandato expreso,"Everton Pereira Barbosa, Gianna Andréia Ferreira Gobbi Spadote, Ivonete Fernandes de Souza",https://drive.google.com/file/d/1HLT4hLfsi2AJvoEVhOnnn9-uJdQugunc/view?usp=sharing,Out of quota. Click to get more...,,
CPV.0206,10/19/2021,Comissão eleitoral para composição membros CONCAM 2021-2023 do IFSP CPV,C,,,revogada pela portaria CPV.0207/2021,até o fim do processo Eleitoral.,"Carlos Roberto Paviotti, Luciana Martins Gatti, Renan Giollo Francisco",,,,
CPV.0207,10/20/2021,"Trata da designação da comissão eleitoral do IFSP-Câmpus Capivari e seu presidente, para condução do processo de eleições de conselheiros do Conselho de Câmpus, 2021-2023.",C,,,extinta,até o fim do processo Eleitoral.,"Carlos Roberto Paviotti, Luciana Martins Gatti, Renan Giollo Francisco",,REVOGA CPV nº 0206/2021,,
CPV.0208,10/20/2021,"Trata da aprovação do Código Eleitoral para as eleições  dos representantes discentes, docentes e técnico- administra6vos ao CONCAM do IFSP-Câmpus Capivari  para o mandato 2021-2023.",C,,,extinta,até o fim do processo Eleitoral.,"Carlos Roberto Paviotti, Luciana Martins Gatti, Renan Giollo Francisco",,,,
CPV.0209,10/20/2021,Trata da designação dos membros do Colegiado do Curso de Pós-Graduação Lato Sensu em Tecnologia da  Informação e Comunicação na Educação do IFSP- Câmpus Capivari.,C,,P,revogada pela portaria  80/2022,"Discentes terá vigência até 07 de abril de 2022. Docentes e técnicos em assuntos educacionais ou pedagogos terá vigência até 07 de abril de 2023.",Alexandre Garcia Aguado;Ione Arsenio da Silva;Rolando Ruggiero;Tiago Pellim da Silva;Carlos Fernando Barboza da Silva;Érica Maio Taveira Grande (1ª suplente);Gianna Andréia Ferreira Gobbi Spadote;Robson Bueno de Camargo;Elvis Rodrigues,,REVOGA CPV nº 0055/2021,,
CPV.0210,10/20/2021,Trata da designação dos membros da Comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Química Integrado ao Ensino Médio do IFSP-Câmpus Capivari.,C,,P,alterada pela portaria 98/2022,até a formatura da primeira turma do novo currículo do curso a ser proposto.,Maria Elisa de Castro Almeida;André Valente de Barros Barretoe Gustavo Baptistella Leite da SilvaAderbal Almeida Rocha;Alexandre Camargo Maia;Carolina Marocco Corneta;Cleidson Santiago de Oliveira;Felipe de Paula Góis Vieira;Gianna Andréia Ferreira Gobbi Spadote;Irlla Karla dos Santos Diniz;Isabel Cristina das Chagas Oliveira;Luís Eduardo Pais dos Santos;Sheila Pasqualotto;flavio henrique ferraresi,,REVOGA CPV.0109/2021,,
CPV.0211,10/20/2021,"Trata da designação dos fiscais técnicos, fiscais administravos, fiscais requisitantes e gestores do Contrato 05.712/2021 do IFSP-Câmpus Capivari.",F,,P,revogada pela portaria 81/2023,"até o vencimento do contrato e de sua garantia, quando houver.","Luciana Martins Gatti, Larissa Carvalho Alves, César Eduardo Armelin, Carlos Roberto Paviotti, Eduardo Camargo Maia, Júnio Rodrigues de Oliveira, Antônio Carlos da Silva;Bomfim, Rodrigo Scontre",,,,
CPV.0212,10/21/2021,Trata da designação dos membros da comissão para Elaboração e Implementação do Projeto Pedagógico do Curso (CEIC) Técnico em Química concomitante/subsequente IFSP-Câmpus Capivari.,c,,P,Alterada pela portaria 77/2023,até a formatura da primeira turma do novo currículo do curso a ser proposto.,"Maria Elisa de Castro Almeida, Aderbal Almeida Rocha, Alexandre Camargo Maia,André Castilho Garcia,Camila Centurion Silva,Gianna Andréia Ferreira Gobbi Spadote, Gislaine Vieira Damiani, Isabel Cristina das Chagas Oliveira, Luís Eduardo Pais dos Santos,Silvânia Regina Mendes Moreschi",,REVOGA CPV.0131/2020,,
CPV.0213,11/03/2021,"Trata da designação dos fiscais de contrato  04.712/2021, de dispensa de Licitação 04.712/2021 para ASSOHORTE, do IFSP - Câmpus Capivari",F,,P,revogada pela portaria 81/2023,"até o vencimento do contrato e de sua garantia, quando houver",Pedro Henrique Alcântara da Silva;Arlete Teresinha Esteves Brandi,,,,
CPV.0214,11/03/2021,"Trata da designação dos fiscais de contrato 03.712/2021, de dispensa de Licitação 05.712/2021 para COOPAMSP, do IFSP - Câmpus Capivari",F,,P,revogada pela portaria 81/2023,"até o vencimento do contrato e de sua garantia, quando houver",Pedro Henrique Alcântara da Silva;Arlete Teresinha Esteves Brandi,,,,
CPV.0215,11/09/2021,Trata da designação dos fiscais do contrato 06.712/2021 (SEGUROS SURA S.A.) do IFSP – Câmpus Capivari.,F,,P,revogada pela portaria 81/2023,"até o vencimento do contrato e de sua garantia, quando houver",Gustavo Baptistela Leite da Silva;Alexandre Camargo Maia,,REVOGA CPV.0217/2020,,
CPV.0216,11/12/2021,Trata da designação dos membros da Equipe Multidisciplinar do IFSP Câmpus Capivari,M,,,Alterada pela portaria 25/2023,8/6/2023,"Valdir Antonio Vitorino Filho;Grazielle Nayara Felício Silva;Júnio Rodrigues de Oliveira;Larissa Carvalho Alves;Pedro William Simões de Oliveira;Tiago Pellim da Silva",,REVOGA 0154/2021,,
CPV.0217,11/16/2021,Trata da designação dos fiscais do contrato 07.712/2021 (dedetização) do IFSP-Câmpus Capivari.,M,,,Revogada pela Portaria 94/2022,"até o vencimento do contrato e de sua garantia, quando houver",Eduardo Camargo Maia;Antonio carlos da silva bonfim,,REVOGA CPV.0162/2021,,
CPV.0218,11/17/2021,Trata da designação dos membros do Núcleo Docente Estruturante  - NDE do Curso de Tecnologia em Processos Gerenciais do IFSP Capivari.,M,,P,vigente,11/11/2024,Valdir Antonio Vitorino Filho;Ana Karina Cancian Baroni;Carlos Roberto Paviotti;Hugo Antonio Lima de Souza;Rafael Fernando Diorio;Fernando César Russo Gomes;Ivonete Fernandes de Souza,,,,
CPV.0219,11/17/2021,Trata da Designação do Coordenador do Curso de Pós -Graduação Lato Sensu em Educação em Ensino de Ciências e Matemática do IFSP Câmpus Capivari.,,,,Revogada pela portaria CPV.223/2021,sem mandato expresso,Mauro Vanderlei de Amorim,,,,
CPV.0220,11/18/2021,Trata da Designação do Coordenador do Curso de Pós -Graduação Lato Sensu em Ensino de Linguas do IFSP - Câmpus Capivari.,,,,Revogada pela portaria CPV.224/2021,sem mandato expresso,Tiago Pellim Da Silva,,,,
CPV.0221,11/18/2021,Trata  da  Designação  dos  membros  da  Comissão  de Matrícula  para  Auxílio  à Coordenadoria de Registros Acadêmicos do IFSP - Câmpus Capivari.,C,,P,revogada pela portaria 01/2022," até o fim do período de matrículas estipulado para o primeiro semestre de 2022.",Grazielle Cristine Elias;Arlete Teresinha Esteves Brandi;Carlos Roberto Paviotti;Elielma de Araújo Prazeres;Grazielle Nayara Felício Silva;Ivana Lopes de Olivera Arruda;Larissa Carvalho Alves;Maiara Thaís Tolfo Gabbi;Pedro William Simões de Oliveira;Rubia Dias Adão,,,,
CPV.0222,11/18/2021,"Trata da retificação da Portaria nº 217/2021 - DRG/CPV/IFSP, de 16 de novembro de 2021",,,,retificação,,,,RETIFICA CPV.217/2021,,
CPV.0223,11/19/2021,"Trata da Revogação da Portaria nº 219/2021 - DRG/CPV/IFSP, de 17 de novembro de 2021 do IFSP Câmpus Capivari. DRG/CPV/IFSP",,,,revogada,,Mauro Vanderlei de Amorim,,REVOGA CPV.0219/2021,,
CPV.0224,11/23/2021,"Trata da Revogação da Portaria nº 220/2021 - DRG/CPV/IFSP, de 18 de novembro de 2021 do IFSP Câmpus Capivari",,,,revogada,,Tiago Pellim Da Silva,,REVOGA CPV.0220/2021,,
CPV.0225,11/23/2021,"Trata da Designação de Função de Apoio à Gestão (FAG), ao cargo de Coordenador do Curso de Pós-Graduação Lato Sensu em Educação em Ciências e Matemática IFSP - Câmpus Capivari.",P,,,Revogada pela Portaria 108/2022,31/12/2023,Mauro Vanderlei de Amorim,,,,
CPV.0226,11/29/2021,"Trata da aprovação do Projeto Institucional ""Organização e Aplicação de Olimpíadas Científicas no IFSP - Câmpus Capivari"" para o 1º semestre letivo de 2022. ",P,,,extinta,7/15/2022,Cleidson Santiago de Oliveira;Elizabeth Machado Bapestini Andrade;Flávio Henrique Ferraresi;Maria Elisa de Castro Almeida,,,,
CPV.0227,12/02/2021,"Trata da Designação de Função de Apoio à Gestão (FAG), ao cargo Coordenador do Curso de Pós-Graduação Lato Sensu em Educação em Ensino de Línguas do IFSP - Câmpus Capivari.",,,,vigente,31/12/2023,Tiago Pellim Da Silva,,,,
CPV.0228,12/02/2021,Trata da designação do Coordenador do Pólo de Apoio Presencial do Câmpus Capivari.,,,,vigente,sem mandato expresso,Valdir Antonio Vitorino Filho,,,,
CPV.0229,12/15/2021,Trata da designação dos membros da Comissão de apoio às atividades dos discentes junto ao Conselho Regional de Química do Câmpus Capivari,C,,,Alterada pela portaria 18/2023,sem mandato expresso,Ademir Geraldo Cavallari Costalonga;Mayumi Silva Kawamoto;Rúbia Dias Adão,,,,
CPV.0230,12/15/2021,Trata da designação dos membros da Equipe de Apoio Técnico aos Procedimentos de Aquisição de Materiais e Equipamentos de Física do Câmpus Capivari,C,,,Revogada pela Portaria 116/2022,31/12/2024,Cleidson Santiago de Oliveira;Elizabeth Machado Baptestini Andrade;Mauro Vanderlei de Amorim,,,,
CPV.0231,12/18/2021,Trata da Designação dos membros do Conselho de Câmpus (CONCAM) do IFSP Câmpus Capivari para o biênio 2021-2023.,C,,P,revogada pela portaria nº 57/2022,10/12/2023,"Zenilton Jose da Rocha, Ademir Geraldo CavallariCostalonga,André Valente de Barros Barreto;Carolina Marocco Corneta;Luís Eduardo Pais dos Santos;Luana Bueno Fiorani;Heloísa Victoria Toledo Clavijo Camacho;Carlos Benjamim Pazzianotto;Rosane Aparecida Alves Pedroso;Evelin Rosa de Jesus;Daniela Loatti;Letícia de Goes Peressim Travaiolli;Gabriel Sanches Cerezer",,,,
CPV.0232,12/22/2021,Trata da designação dos membros para Comissão de sustentabilidade o IFSP Câmpus Capivari,C,,P,Revogada pela Portaria 110/2022,sem mandato expresso,"Arlete terezinha Esteves brandi, jaqueline tatiane pereira",,,,
CPV.0233,12/22/2021,"Trata da designação de gestor e fiscais técnicos,  Contrato 08.712/2021 (almoxarifado virtual) do IFSP-Câmpus Capivari.",F,,P,vigente,"até o vencimento do contrato e de sua garantia, quando houver","Luciana Martins Gatti, Sergio Aparecido Paganoti, César Eduardo Armelin, Geraldo Amaral Adão",,,,
